Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
311.245000;1,060;57;0,335;22;129;84;99;76;4,3;1858;38;2,1;3700;719;-1,000
312.305000;1,050;57;0,340;22;128;83;99;76;4,3;1813;38;2,2;3610;714;-1,000
313.355000;1,005;60;0,335;22;127;83;100;74;4,4;1820;37;2,2;3625;702;-1,000
314.360000;1,040;58;0,335;22;128;86;100;71;4,1;1953;36;2,0;3890;686;-1,000
315.400000;1,020;59;0,345;22;128;84;100;76;4,4;1800;38;2,2;3585;695;-1,000
316.420000;0,990;61;0,340;21;127;84;100;74;4,5;1783;37;2,2;3550;714;-1,000
317.410000;0,970;62;0,335;21;126;83;99;74;4,6;1733;37;2,3;3455;711;-1,000
318.380000;1,030;58;0,340;21;128;84;99;74;4,3;1830;37;2,2;3645;720;-1,000
319.410000;1,020;59;0,340;22;128;83;99;76;4,5;1768;38;2,2;3525;727;-1,000
320.430000;1,040;58;0,335;21;128;84;99;74;4,3;1848;37;2,1;3680;733;-1,000
321.470000;0,990;61;0,330;21;128;82;99;76;4,6;1730;38;2,3;3450;745;-1,000
322.460000;1,025;59;0,335;21;129;84;100;74;4,3;1830;37;2,2;3645;738;-1,000
323.485000;0,975;62;0,330;22;130;83;100;75;4,6;1738;38;2,3;3460;763;-1,000
324.460000;0,910;66;0,330;22;131;85;102;73;4,8;1698;37;2,4;3380;756;-1,000
325.370000;0,905;66;0,330;22;132;86;103;73;4,8;1713;36;2,4;3415;761;-1,000
326.275000;0,925;65;0,335;22;134;88;105;72;4,7;1788;36;2,3;3560;798;-1,000
327.200000;1,020;59;0,335;22;136;88;105;72;4,2;1973;36;2,1;3930;811;-1,000
328.220000;1,065;56;0,330;22;137;88;104;73;4,1;2025;37;2,0;4035;841;-1,000
329.285000;1,045;57;0,340;21;137;86;104;79;4,5;1838;40;2,3;3660;848;-1,000
330.330000;0,965;62;0,340;21;134;86;104;78;4,8;1728;39;2,4;3440;797;-1,000
331.295000;0,945;63;0,335;21;135;88;104;74;4,7;1783;37;2,3;3555;789;-1,000
332.240000;1,020;59;0,335;21;136;88;105;73;4,3;1950;36;2,1;3885;797;-1,000
333.260000;1,035;58;0,340;21;138;87;106;77;4,5;1903;39;2,2;3790;848;-1,000
334.295000;0,990;61;0,340;21;136;89;105;73;4,4;1903;37;2,2;3790;814;-1,000
335.285000;1,015;59;0,335;21;135;88;104;73;4,3;1935;37;2,2;3855;791;-1,000
336.300000;1,035;58;0,340;21;135;87;103;75;4,3;1905;37;2,2;3795;800;-1,000
337.335000;1,015;59;0,330;21;134;86;102;74;4,4;1868;37;2,2;3720;813;-1,000
338.350000;1,020;59;0,330;21;133;85;101;75;4,4;1828;37;2,2;3640;802;-1,000
339.370000;1,000;60;0,330;21;132;84;101;75;4,5;1790;38;2,3;3565;797;-1,000
340.370000;1,040;58;0,330;21;132;86;101;75;4,5;1790;38;2,3;3565;797;-1,000
341.410000;1,025;59;0,330;21;132;86;101;75;4,5;1790;38;2,3;3565;797;-1,000
342.435000;1,040;58;0,330;21;132;86;101;75;4,5;1790;38;2,3;3565;797;-1,000
343.475000;1,010;59;0,330;21;133;85;101;75;4,5;1813;38;2,2;3610;850;-1,000
344.485000;1,015;59;0,330;21;131;84;100;74;4,4;1828;37;2,2;3640;802;-1,000
345.500000;0,905;66;0,325;21;128;84;100;73;4,8;1658;36;2,4;3300;753;-1,000
346.405000;0,840;71;0,330;21;130;85;103;73;5,2;1580;37;2,6;3145;770;-1,000
347.245000;0,840;71;0,330;21;134;88;106;71;5,1;1665;36;2,5;3320;803;-1,000
348.085000;0,935;64;0,330;21;137;90;106;70;4,5;1893;35;2,2;3770;820;-1,000
349.020000;1,095;55;0,330;21;137;88;103;72;3,9;2100;36;2,0;4180;869;-1,000
350.115000;1,120;54;0,325;21;136;83;102;80;4,3;1895;40;2,2;3775;908;-1,000
351.235000;1,090;55;0,335;21;135;82;100;85;4,7;1715;42;2,3;3415;897;-1,000
352.325000;1,075;56;0,335;21;132;81;99;83;4,6;1703;42;2,3;3395;850;-1,000
353.400000;1,030;58;0,335;21;130;81;99;82;4,8;1660;41;2,4;3310;836;-1,000
354.430000;1,035;58;0,335;21;130;82;99;79;4,6;1725;40;2,3;3440;817;-1,000
355.465000;1,000;60;0,340;21;130;82;100;80;4,8;1660;40;2,4;3305;795;-1,000
356.465000;0,995;60;0,340;21;131;83;101;79;4,7;1693;39;2,4;3375;784;-1,000
357.460000;0,960;63;0,335;21;131;84;102;77;4,8;1685;39;2,4;3360;789;-1,000
358.420000;0,960;63;0,335;21;132;85;102;76;4,7;1723;38;2,4;3430;780;-1,000
359.380000;0,930;65;0,340;21;131;84;102;77;4,9;1645;38;2,5;3275;789;-1,000
360.310000;0,940;64;0,340;21;132;85;103;76;4,8;1700;38;2,4;3385;783;-1,000
361.250000;0,915;66;0,335;21;133;87;105;73;4,8;1763;36;2,4;3510;777;-1,000
362.165000;0,840;71;0,340;23;134;90;107;71;5,1;1693;36;2,5;3370;738;-1,000
363.005000;0,795;75;0,340;24;138;90;107;75;5,6;1520;37;2,8;3030;731;-1,000
363.800000;0,820;73;0,340;24;136;91;105;73;5,3;1578;37;2,7;3140;747;-1,000
364.620000;0,810;74;0,345;24;134;86;102;79;5,8;1400;39;2,9;2790;780;-1,000
365.430000;0,750;80;0,340;24;133;84;102;84;6,7;1213;42;3,4;2415;795;-1,000
366.180000;0,770;78;0,340;24;133;85;102;78;6,1;1335;39;3,0;2660;781;-1,000
366.950000;0,780;77;0,340;25;134;85;102;78;6,0;1348;39;3,0;2685;816;-1,000
367.730000;0,815;74;0,340;25;135;84;102;80;5,9;1380;40;3,0;2750;834;-1,000
368.545000;0,805;75;0,340;25;137;85;104;81;6,1;1373;41;3,0;2735;814;-1,000
369.350000;0,775;77;0,340;25;139;88;108;78;6,0;1425;39;3,0;2840;820;-1,000
370.125000;0,785;76;0,340;25;141;90;109;75;5,7;1530;37;2,8;3045;805;-1,000
370.910000;0,795;75;0,340;25;141;91;109;75;5,6;1545;37;2,8;3080;825;-1,000
371.705000;0,815;74;0,330;25;141;91;108;73;5,3;1618;36;2,7;3225;798;-1,000
372.520000;0,975;62;0,330;25;140;90;105;70;4,3;1945;35;2,2;3875;802;-1,000
373.495000;1,020;59;0,330;25;140;88;104;74;4,3;1910;37;2,2;3805;819;-1,000
374.515000;0,980;61;0,335;25;138;87;104;77;4,7;1778;38;2,3;3540;781;-1,000
375.495000;0,950;63;0,330;25;138;86;104;78;4,9;1690;39;2,4;3365;783;-1,000
376.445000;0,925;65;0,330;25;137;86;104;77;5,0;1670;38;2,5;3330;769;-1,000
377.370000;0,880;68;0,330;25;138;87;106;76;5,2;1638;38;2,6;3260;780;-1,000
378.250000;0,920;65;0,330;25;141;89;107;73;4,7;1815;36;2,4;3615;800;-1,000
379.170000;0,945;63;0,330;25;141;90;108;72;4,5;1913;36;2,3;3810;788;-1,000
380.115000;0,935;64;0,335;24;141;91;109;73;4,6;1868;36;2,3;3720;778;-1,000
381.050000;0,940;64;0,335;25;142;92;109;72;4,6;1910;36;2,3;3805;795;-1,000
381.990000;0,985;61;0,335;25;142;92;108;72;4,4;1973;36;2,2;3930;791;-1,000
382.975000;0,960;63;0,335;24;139;90;108;73;4,6;1880;37;2,3;3745;773;-1,000
383.935000;0,965;62;0,335;24;140;91;108;71;4,4;1948;36;2,2;3880;778;-1,000
384.900000;0,990;61;0,335;24;139;90;107;72;4,4;1955;36;2,2;3895;780;-1,000
385.890000;0,980;61;0,335;24;138;89;107;74;4,5;1890;37;2,3;3765;780;-1,000
386.870000;0,980;61;0,335;24;138;89;106;72;4,4;1920;36;2,2;3825;784;-1,000
387.850000;1,025;59;0,335;24;138;89;106;74;4,3;1965;37;2,2;3915;789;-1,000
388.875000;1,035;58;0,335;24;136;88;106;74;4,3;1965;37;2,2;3915;789;-1,000
389.910000;0,920;65;0,335;24;136;88;106;74;4,3;1965;37;2,2;3915;789;-1,000
390.830000;0,985;61;0,335;24;136;88;106;74;4,3;1965;37;2,2;3915;789;-1,000
391.815000;1,015;59;0,340;23;129;81;100;82;4,8;1653;41;2,4;3290;731;-1,000
392.830000;0,985;61;0,340;23;133;83;102;80;4,8;1690;40;2,4;3370;761;-1,000
393.815000;1,025;59;0,340;23;137;86;104;76;4,4;1880;38;2,2;3745;786;-1,000
394.840000;0,980;61;0,335;23;136;86;105;77;4,7;1780;39;2,3;3545;805;-1,000
395.820000;0,995;60;0,335;23;138;88;105;74;4,4;1885;37;2,2;3755;798;-1,000
396.815000;0,995;60;0,340;23;139;88;107;77;4,6;1833;39;2,3;3650;817;-1,000
397.810000;0,925;65;0,340;23;140;89;109;76;4,9;1770;38;2,5;3525;831;-1,000
398.735000;1,000;60;0,340;23;143;92;109;76;4,9;1770;38;2,5;3525;831;-1,000
399.735000;0,950;63;0,340;23;143;92;109;76;4,9;1770;38;2,5;3525;831;-1,000
400.685000;0,900;67;0,340;23;143;92;109;76;4,9;1770;38;2,5;3525;831;-1,000
401.585000;0,965;62;0,340;23;147;94;113;72;4,5;2025;36;2,2;4035;880;-1,000
402.550000;0,935;64;0,340;23;146;94;113;73;4,6;1940;36;2,3;3865;866;-1,000
403.485000;0,870;69;0,330;23;144;93;112;75;5,1;1740;37;2,6;3465;858;-1,000
404.355000;0,920;65;0,340;23;147;94;111;75;4,8;1833;37;2,4;3650;870;-1,000
405.275000;0,980;61;0,340;23;144;92;108;74;4,5;1908;37;2,3;3800;848;-1,000
406.255000;0,955;63;0,335;23;141;89;106;78;4,9;1738;39;2,4;3460;856;-1,000
407.210000;0,890;67;0,335;23;141;87;106;80;5,4;1570;40;2,7;3130;858;-1,000
408.100000;0,850;71;0,330;23;143;88;108;79;5,5;1558;39;2,8;3100;864;-1,000
408.950000;0,850;71;0,335;23;143;90;108;76;5,3;1608;38;2,7;3205;872;-1,000
409.800000;0,870;69;0,330;23;141;88;106;77;5,3;1605;39;2,6;3195;883;-1,000
410.670000;1,030;58;0,330;23;141;89;103;72;4,2;1953;36;2,1;3890;863;-1,000
411.700000;1,325;45;0,330;23;140;84;97;80;3,6;2135;40;1,8;4255;909;-1,000
413.025000;1,140;53;0,330;23;132;76;96;91;4,8;1610;45;2,4;3205;842;-1,000
414.165000;1,090;55;0,330;23;134;79;97;87;4,8;1625;43;2,4;3235;828;-1,000
415.255000;1,085;55;0,335;23;133;80;97;83;4,6;1688;42;2,3;3365;788;-1,000
416.340000;1,030;58;0,335;23;133;82;100;79;4,6;1720;40;2,3;3430;761;-1,000
417.370000;1,045;57;0,335;23;135;83;100;79;4,5;1763;40;2,3;3515;766;-1,000
418.415000;1,035;58;0,335;23;134;83;101;77;4,4;1818;39;2,2;3620;763;-1,000
419.450000;1,045;57;0,340;23;134;85;101;75;4,3;1873;38;2,2;3730;728;-1,000
420.495000;1,045;57;0,340;23;132;84;101;75;4,3;1873;38;2,2;3730;728;-1,000
421.540000;1,035;58;0,340;23;132;84;101;75;4,3;1873;38;2,2;3730;728;-1,000
422.575000;1,005;60;0,340;23;132;84;101;75;4,3;1873;38;2,2;3730;728;-1,000
423.580000;0,995;60;0,340;22;132;84;101;75;4,3;1873;38;2,2;3730;728;-1,000
424.575000;1,010;59;0,335;22;130;82;100;76;4,5;1773;38;2,2;3535;744;-1,000
425.585000;0,970;62;0,335;22;129;84;97;75;4,6;1673;38;2,3;3335;695;-1,000
426.555000;0,885;68;0,330;21;128;81;97;81;5,5;1408;40;2,7;2805;681;-1,000
427.440000;0,815;74;0,340;21;127;80;98;80;5,9;1330;40;3,0;2650;678;-1,000
428.255000;0,925;65;0,335;21;129;83;98;74;4,8;1623;37;2,4;3235;673;-1,000
429.180000;0,915;66;0,335;21;127;81;98;76;5,0;1570;38;2,5;3130;683;-1,000
430.095000;0,960;63;0,335;21;128;82;97;75;4,7;1650;38;2,3;3290;672;-1,000
431.055000;0,990;61;0,335;21;123;80;98;74;4,5;1755;37;2,2;3495;627;-1,000
432.045000;0,875;69;0,340;21;129;84;101;74;5,1;1600;37;2,5;3190;655;-1,000
432.920000;0,850;71;0,340;20;130;87;102;70;4,9;1660;35;2,5;3305;669;-1,000
433.770000;0,880;68;0,335;20;129;85;99;76;5,2;1525;38;2,6;3035;684;-1,000
434.650000;0,895;67;0,330;21;125;81;102;72;4,8;1708;36;2,4;3405;647;-1,000
435.545000;1,035;58;0,340;21;134;93;101;63;3,6;2235;31;1,8;4450;792;-1,000
436.580000;1,035;58;0,335;21;127;81;97;78;4,5;1710;39;2,3;3405;763;-1,000
437.615000;1,005;60;0,340;21;124;80;95;81;4,8;1588;40;2,4;3160;720;-1,000
438.620000;0,940;64;0,335;21;121;79;94;78;5,0;1510;39;2,5;3005;673;-1,000
439.560000;0,885;68;0,340;21;122;80;95;75;5,1;1488;38;2,5;2960;661;-1,000
440.445000;0,860;70;0,335;21;124;80;97;77;5,4;1435;39;2,7;2860;688;-1,000
441.305000;0,965;62;0,345;21;127;81;97;77;4,7;1640;38;2,4;3265;705;-1,000
442.270000;1,040;58;0,345;21;126;81;96;77;4,4;1725;39;2,2;3440;714;-1,000
443.310000;1,035;58;0,340;21;124;80;95;78;4,5;1698;39;2,2;3380;720;-1,000
444.345000;0,990;61;0,335;21;124;79;96;78;4,7;1620;39;2,4;3230;714;-1,000
445.335000;1,005;60;0,335;21;124;80;96;75;4,5;1710;38;2,2;3410;686;-1,000
446.340000;1,060;57;0,340;21;125;81;96;76;4,3;1783;38;2,2;3555;713;-1,000
447.400000;1,035;58;0,335;21;125;81;97;76;4,4;1773;38;2,2;3530;736;-1,000
448.435000;1,010;59;0,340;21;126;81;98;76;4,5;1733;38;2,2;3455;725;-1,000
449.445000;1,090;55;0,345;21;130;82;100;78;4,3;1848;39;2,2;3680;780;-1,000
450.535000;1,095;55;0,340;21;130;84;100;76;4,1;1920;38;2,1;3825;788;-1,000
451.630000;1,075;56;0,340;21;130;82;99;78;4,3;1818;39;2,2;3620;789;-1,000
452.705000;1,095;55;0,340;21;131;82;99;78;4,3;1818;39;2,2;3620;789;-1,000
453.800000;1,050;57;0,340;21;131;82;99;78;4,3;1818;39;2,2;3620;789;-1,000
454.850000;1,055;57;0,340;21;131;82;99;78;4,3;1818;39;2,2;3620;789;-1,000
455.905000;1,070;56;0,340;21;133;84;100;80;4,4;1790;40;2,2;3565;833;-1,000
456.975000;1,005;60;0,335;21;131;82;99;79;4,7;1700;39;2,3;3390;813;-1,000
457.980000;0,950;63;0,330;21;132;84;100;75;4,7;1703;37;2,3;3395;805;-1,000
458.930000;0,910;66;0,335;21;134;85;102;78;5,1;1598;39;2,5;3185;830;-1,000
459.840000;0,905;66;0,325;21;137;86;104;75;5,0;1665;38;2,5;3315;858;-1,000
460.745000;1,020;59;0,335;21;138;87;105;74;4,4;1915;37;2,2;3815;883;-1,000
461.765000;1,135;53;0,345;21;141;87;103;77;4,1;2035;38;2,0;4055;886;-1,000
462.900000;1,130;53;0,345;21;139;83;103;83;4,4;1858;42;2,2;3700;892;-1,000
464.030000;1,095;55;0,340;21;137;83;102;83;4,5;1790;41;2,3;3565;883;-1,000
465.125000;1,065;56;0,340;21;136;83;101;82;4,6;1745;41;2,3;3480;861;-1,000
466.190000;1,055;57;0,355;21;134;83;101;82;4,6;1730;41;2,3;3445;844;-1,000
467.245000;1,085;55;0,290;21;134;83;100;72;4,0;2013;36;2,0;4010;838;-1,000
468.330000;1,035;58;0,335;21;133;83;100;79;4,6;1740;40;2,3;3465;833;-1,000
469.365000;1,025;59;0,335;21;131;83;98;77;4,5;1745;39;2,3;3475;803;-1,000
470.390000;0,965;62;0,335;21;132;82;100;79;4,9;1630;39;2,4;3250;809;-1,000
471.355000;0,950;63;0,330;21;133;83;100;77;4,9;1645;39;2,4;3275;830;-1,000
472.305000;0,935;64;0,330;21;134;84;101;77;4,9;1638;39;2,5;3260;852;-1,000
473.240000;0,975;62;0,340;21;136;84;102;80;4,9;1660;40;2,5;3305;883;-1,000
474.215000;1,090;55;0,335;21;137;84;101;79;4,3;1858;39;2,2;3700;916;-1,000
475.305000;1,110;54;0,350;21;137;81;101;84;4,6;1768;42;2,3;3525;944;-1,000
476.415000;1,150;52;0,340;21;138;83;100;82;4,2;1885;41;2,1;3755;891;-1,000
477.565000;1,125;53;0,340;21;135;81;98;86;4,6;1720;43;2,3;3430;892;-1,000
478.690000;1,070;56;0,340;21;132;80;98;83;4,7;1678;42;2,3;3340;869;-1,000
479.760000;0,985;61;0,330;21;132;81;99;81;4,9;1600;41;2,5;3185;856;-1,000
480.745000;0,915;66;0,335;21;131;83;100;79;5,2;1540;39;2,6;3065;825;-1,000
481.660000;0,855;70;0,335;21;133;83;102;80;5,6;1463;40;2,8;2915;813;-1,000
482.515000;0,845;71;0,340;20;136;86;105;78;5,6;1505;39;2,8;2995;828;-1,000
483.360000;0,900;67;0,335;20;138;87;108;74;4,9;1758;37;2,5;3500;870;-1,000
484.260000;0,945;63;0,340;20;141;93;108;70;4,4;1933;35;2,2;3850;817;-1,000
485.205000;0,915;66;0,345;20;139;86;104;84;5,5;1505;42;2,8;3000;886;-1,000
486.120000;0,890;67;0,340;19;137;83;102;86;5,8;1415;43;2,9;2815;878;-1,000
487.010000;0,950;63;0,340;19;137;84;101;82;5,2;1558;41;2,6;3105;884;-1,000
487.960000;0,980;61;0,340;19;135;81;98;84;5,1;1538;42;2,5;3065;897;-1,000
488.940000;0,935;64;0,330;19;134;80;97;84;5,4;1443;42;2,7;2875;888;-1,000
489.875000;0,895;67;0,335;19;133;80;97;85;5,7;1358;43;2,9;2705;877;-1,000
490.770000;0,890;67;0,335;19;133;80;98;84;5,6;1388;42;2,8;2765;889;-1,000
491.660000;0,870;69;0,335;19;137;81;99;84;5,8;1365;42;2,9;2720;889;-1,000
492.530000;0,785;76;0,330;19;134;80;100;86;6,6;1213;43;3,3;2415;891;-1,000
493.315000;1,375;44;0,335;19;137;83;92;75;3,3;2248;38;1,6;4480;891;-1,000
494.690000;1,280;47;0,335;19;129;70;92;75;3,3;2248;38;1,6;4480;891;-1,000
495.970000;1,195;50;0,335;19;129;70;92;75;3,3;2248;38;1,6;4480;891;-1,000
497.165000;1,150;52;0,335;19;129;70;92;75;3,3;2248;38;1,6;4480;891;-1,000
498.315000;1,130;53;0,330;19;123;69;87;94;4,9;1403;47;2,5;2795;808;-1,000
499.445000;1,095;55;0,335;19;125;71;90;91;5,0;1443;45;2,5;2870;820;-1,000
500.540000;1,090;55;0,335;19;128;75;93;88;4,8;1535;44;2,4;3060;823;-1,000
501.630000;1,090;55;0,345;19;131;77;95;86;4,7;1610;43;2,4;3210;828;-1,000
502.720000;1,130;53;0,345;19;134;79;99;84;4,5;1765;42;2,2;3515;847;-1,000
503.850000;1,140;53;0,345;19;135;80;99;84;4,4;1788;42;2,2;3565;852;-1,000
504.990000;1,120;54;0,350;19;134;80;98;88;4,7;1660;44;2,3;3310;864;-1,000
506.110000;1,125;53;0,345;19;133;79;98;87;4,6;1688;43;2,3;3365;859;-1,000
507.235000;1,115;54;0,350;19;133;79;98;87;4,7;1670;43;2,3;3330;864;-1,000
508.350000;1,100;55;0,340;19;133;79;98;85;4,6;1705;42;2,3;3400;858;-1,000
509.450000;1,110;54;0,345;19;134;80;99;84;4,6;1733;42;2,3;3455;864;-1,000
510.560000;1,120;54;0,345;19;135;81;100;85;4,5;1758;42;2,3;3500;878;-1,000
511.680000;1,110;54;0,345;19;135;81;100;85;4,6;1753;42;2,3;3490;878;-1,000
512.790000;1,150;52;0,345;19;136;82;100;83;4,3;1853;42;2,2;3690;881;-1,000
513.940000;1,155;52;0,350;19;136;81;100;85;4,4;1815;43;2,2;3615;883;-1,000
515.095000;1,155;52;0,345;19;136;81;99;85;4,4;1785;43;2,2;3555;875;-1,000
516.250000;1,110;54;0,345;19;132;79;97;88;4,8;1625;44;2,4;3235;866;-1,000
517.360000;1,025;59;0,340;19;131;80;100;84;4,9;1615;42;2,5;3215;830;-1,000
518.385000;1,045;57;0,350;19;135;84;102;81;4,6;1755;40;2,3;3495;841;-1,000
519.430000;1,110;54;0,345;18;135;83;102;78;4,2;1945;39;2,1;3875;853;-1,000
520.540000;1,105;54;0,345;19;135;84;103;77;4,2;1973;39;2,1;3930;881;-1,000
521.645000;1,085;55;0,345;19;137;84;104;81;4,4;1863;40;2,2;3710;892;-1,000
522.730000;1,150;52;0,350;19;138;85;102;82;4,3;1918;41;2,1;3820;894;-1,000
523.880000;1,175;51;0,350;19;135;82;100;85;4,3;1835;43;2,2;3655;891;-1,000
525.055000;1,095;55;0,360;19;133;80;98;88;4,8;1628;44;2,4;3245;872;-1,000
526.150000;1,150;52;0,345;19;133;81;97;84;4,3;1780;42;2,2;3545;866;-1,000
527.300000;1,120;54;0,360;19;131;78;96;89;4,8;1608;45;2,4;3200;866;-1,000
528.420000;1,045;57;0,360;19;130;79;97;86;4,9;1575;43;2,5;3135;838;-1,000
529.465000;1,060;57;0,345;19;131;81;97;81;4,6;1688;41;2,3;3360;839;-1,000
530.525000;1,105;54;0,350;19;131;80;97;84;4,5;1715;42;2,3;3415;853;-1,000
531.630000;1,070;56;0,350;19;132;80;99;85;4,7;1670;42;2,4;3330;873;-1,000
532.700000;1,130;53;0,350;19;133;82;99;81;4,3;1840;41;2,2;3665;869;-1,000
533.830000;1,150;52;0,350;19;133;81;99;84;4,4;1810;42;2,2;3605;889;-1,000
534.980000;1,100;55;0,350;19;133;80;100;85;4,6;1718;43;2,3;3420;895;-1,000
536.080000;1,030;58;0,335;19;134;82;101;81;4,7;1698;41;2,4;3380;884;-1,000
537.110000;1,030;58;0,345;19;136;83;102;82;4,8;1708;41;2,4;3400;892;-1,000
538.140000;1,060;57;0,340;19;138;83;102;81;4,6;1770;41;2,3;3525;917;-1,000
539.200000;1,105;54;0,345;19;138;82;100;85;4,6;1740;42;2,3;3465;936;-1,000
540.305000;1,110;54;0,360;19;137;81;100;89;4,8;1660;44;2,4;3305;958;-1,000
541.415000;1,130;53;0,350;19;135;80;98;87;4,6;1690;44;2,3;3365;919;-1,000
542.545000;1,120;54;0,350;19;133;79;97;89;4,7;1630;44;2,4;3245;911;-1,000
543.665000;1,080;56;0,360;19;131;78;96;89;4,9;1560;44;2,5;3105;877;-1,000
544.745000;1,040;58;0,340;19;130;79;97;83;4,8;1628;41;2,4;3240;861;-1,000
545.785000;1,010;59;0,340;19;131;80;98;81;4,8;1638;40;2,4;3265;856;-1,000
546.795000;0,995;60;0,340;19;131;81;99;80;4,8;1640;40;2,4;3265;859;-1,000
547.790000;1,025;59;0,345;19;132;82;99;81;4,7;1673;41;2,4;3330;877;-1,000
548.815000;1,150;52;0,345;19;133;81;97;81;4,2;1830;41;2,1;3645;903;-1,000
549.965000;1,140;53;0,345;19;131;78;96;88;4,6;1653;44;2,3;3295;931;-1,000
551.105000;1,125;53;0,345;19;131;77;96;89;4,7;1620;44;2,3;3225;909;-1,000
552.230000;1,155;52;0,345;19;131;77;96;89;4,7;1620;44;2,3;3225;909;-1,000
553.385000;1,080;56;0,345;19;131;77;96;89;4,7;1620;44;2,3;3225;909;-1,000
554.465000;0,915;66;0,345;19;131;77;96;89;4,7;1620;44;2,3;3225;909;-1,000
555.380000;0,815;74;0,350;19;132;80;102;91;6,7;1213;45;3,3;2415;848;-1,000
556.195000;0,780;77;0,345;19;133;84;104;81;6,2;1343;40;3,1;2675;831;-1,000
556.975000;1,305;46;0,350;19;136;86;95;74;3,4;2248;37;1,7;4475;848;-1,000
558.280000;1,180;51;0,360;19;128;73;92;92;4,7;1575;46;2,3;3135;891;-1,000
559.460000;1,165;52;0,350;19;128;75;93;89;4,6;1610;45;2,3;3205;855;-1,000
560.625000;1,110;54;0,330;19;126;75;93;87;4,7;1575;43;2,3;3140;842;-1,000
561.735000;1,010;59;0,335;19;126;76;94;85;5,0;1485;43;2,5;2960;839;-1,000
562.745000;0,925;65;0,335;19;126;78;96;82;5,3;1455;41;2,6;2900;813;-1,000
563.670000;0,920;65;0,335;19;130;81;99;80;5,2;1528;40;2,6;3045;816;-1,000
564.590000;0,970;62;0,345;19;132;82;100;79;4,9;1638;40;2,4;3260;856;-1,000
565.560000;1,040;58;0,340;19;134;83;100;80;4,6;1753;40;2,3;3490;880;-1,000
566.600000;1,070;56;0,340;19;135;82;100;82;4,6;1740;41;2,3;3465;900;-1,000
567.670000;1,130;53;0,340;19;135;81;99;83;4,4;1788;42;2,2;3565;920;-1,000
568.800000;1,210;50;0,345;18;134;79;96;88;4,3;1775;44;2,2;3535;905;-1,000
570.010000;1,215;49;0,360;18;131;76;95;92;4,5;1683;46;2,3;3350;900;-1,000
571.225000;1,190;50;0,340;18;131;76;94;89;4,5;1678;45;2,2;3340;861;-1,000
572.415000;1,190;50;0,350;18;130;76;93;91;4,6;1638;45;2,3;3260;861;-1,000
573.605000;1,105;54;0,345;18;128;75;93;90;4,9;1533;45;2,4;3055;841;-1,000
574.710000;1,050;57;0,345;18;128;77;95;87;5,0;1523;44;2,5;3030;817;-1,000
575.760000;1,025;59;0,345;18;128;78;96;84;4,9;1563;42;2,4;3115;808;-1,000
576.785000;1,040;58;0,345;18;130;79;97;81;4,7;1650;41;2,3;3285;816;-1,000
577.825000;1,060;57;0,345;18;131;80;98;83;4,7;1660;42;2,3;3310;833;-1,000
578.885000;1,115;54;0,345;18;132;80;97;82;4,4;1748;41;2,2;3485;838;-1,000
580.000000;1,120;54;0,350;18;131;79;96;86;4,6;1678;43;2,3;3340;852;-1,000
581.120000;1,100;55;0,345;18;130;78;95;86;4,7;1620;43;2,3;3230;859;-1,000
582.220000;1,040;58;0,345;18;128;78;95;85;4,9;1548;43;2,5;3085;841;-1,000
583.260000;0,970;62;0,345;18;129;78;97;85;5,2;1488;42;2,6;2960;831;-1,000
584.230000;1,005;60;0,345;18;131;81;98;82;4,8;1613;41;2,4;3210;838;-1,000
585.235000;1,080;56;0,350;18;132;81;98;82;4,5;1728;41;2,3;3445;856;-1,000
586.315000;1,080;56;0,350;18;132;80;99;84;4,6;1700;42;2,3;3385;889;-1,000
587.395000;1,140;53;0,350;18;133;80;98;84;4,4;1783;42;2,2;3555;883;-1,000
588.535000;1,190;50;0,345;18;133;79;97;84;4,2;1830;42;2,1;3645;888;-1,000
589.725000;1,170;51;0,345;18;131;78;95;87;4,5;1703;44;2,2;3390;888;-1,000
590.895000;1,145;52;0,295;18;131;77;95;81;4,2;1808;40;2,1;3600;877;-1,000
592.040000;1,140;53;0,345;18;130;78;94;86;4,5;1665;43;2,3;3320;831;-1,000
593.180000;1,095;55;0,340;18;129;77;94;86;4,7;1595;43;2,4;3180;828;-1,000
594.275000;1,090;55;0,345;18;129;78;95;85;4,7;1623;42;2,3;3235;816;-1,000
595.365000;1,105;54;0,340;18;129;78;95;82;4,4;1705;41;2,2;3395;816;-1,000
596.470000;1,090;55;0,340;18;129;78;96;83;4,6;1663;42;2,3;3310;822;-1,000
597.560000;1,040;58;0,340;18;129;79;97;82;4,7;1645;41;2,3;3275;823;-1,000
598.600000;1,105;54;0,345;18;130;81;97;80;4,3;1793;40;2,2;3575;802;-1,000
599.705000;1,045;57;0,335;18;130;79;98;80;4,6;1703;40;2,3;3390;830;-1,000
600.750000;0,960;63;0,330;18;129;81;100;77;4,8;1648;39;2,4;3285;797;-1,000
601.710000;0,920;65;0,340;18;131;84;102;77;5,0;1638;38;2,5;3260;772;-1,000
602.630000;0,925;65;0,335;18;136;85;105;77;5,0;1680;39;2,5;3350;828;-1,000
603.555000;1,075;56;0,345;18;138;87;104;76;4,2;1968;38;2,1;3920;858;-1,000
604.630000;1,115;54;0,345;18;137;84;102;82;4,4;1850;41;2,2;3685;873;-1,000
